Date,"Number of daily births in Quebec, Jan. 01, 1977 to Dec. 31, 1990",Year,Year fraction,Standard time,Day of week,Weekend,Easter sunday,Easter Friday,Easter Saturday,Easter Monday,Easter,Victoria day,Labour day,Thanksgiving day,Floating holiday
1983-11-01,256,1983,0.8323066393,1983.8323066393,3,0,0,0,0,0,0,0,0,0,0
1983-11-02,288,1983,0.8350444901,1983.8350444901,4,0,0,0,0,0,0,0,0,0,0
1983-11-03,251,1983,0.8377823409,1983.8377823409,5,0,0,0,0,0,0,0,0,0,0
1983-11-04,281,1983,0.8405201916,1983.8405201917,6,0,0,0,0,0,0,0,0,0,0
1983-11-05,204,1983,0.8432580424,1983.8432580424,7,1,0,0,0,0,0,0,0,0,0
1983-11-06,191,1983,0.8459958932,1983.8459958932,1,1,0,0,0,0,0,0,0,0,0
1983-11-07,222,1983,0.848733744,1983.848733744,2,0,0,0,0,0,0,0,0,0,0
1983-11-08,270,1983,0.8514715948,1983.8514715948,3,0,0,0,0,0,0,0,0,0,0
1983-11-09,256,1983,0.8542094456,1983.8542094456,4,0,0,0,0,0,0,0,0,0,0
1983-11-10,257,1983,0.8569472964,1983.8569472964,5,0,0,0,0,0,0,0,0,0,0
1983-11-11,269,1983,0.8596851472,1983.8596851472,6,0,0,0,0,0,0,0,0,0,0
1983-11-12,203,1983,0.8624229979,1983.862422998,7,1,0,0,0,0,0,0,0,0,0
1983-11-13,188,1983,0.8651608487,1983.8651608487,1,1,0,0,0,0,0,0,0,0,0
1983-11-14,228,1983,0.8678986995,1983.8678986995,2,0,0,0,0,0,0,0,0,0,0
1983-11-15,269,1983,0.8706365503,1983.8706365503,3,0,0,0,0,0,0,0,0,0,0
1983-11-16,259,1983,0.8733744011,1983.8733744011,4,0,0,0,0,0,0,0,0,0,0
1983-11-17,268,1983,0.8761122519,1983.8761122519,5,0,0,0,0,0,0,0,0,0,0
1983-11-18,229,1983,0.8788501027,1983.8788501027,6,0,0,0,0,0,0,0,0,0,0
1983-11-19,173,1983,0.8815879535,1983.8815879535,7,1,0,0,0,0,0,0,0,0,0
1983-11-20,178,1983,0.8843258042,1983.8843258043,1,1,0,0,0,0,0,0,0,0,0
1983-11-21,262,1983,0.887063655,1983.887063655,2,0,0,0,0,0,0,0,0,0,0
1983-11-22,270,1983,0.8898015058,1983.8898015058,3,0,0,0,0,0,0,0,0,0,0
1983-11-23,256,1983,0.8925393566,1983.8925393566,4,0,0,0,0,0,0,0,0,0,0
1983-11-24,254,1983,0.8952772074,1983.8952772074,5,0,0,0,0,0,0,0,0,0,0
1983-11-25,279,1983,0.8980150582,1983.8980150582,6,0,0,0,0,0,0,0,0,0,0
1983-11-26,197,1983,0.900752909,1983.900752909,7,1,0,0,0,0,0,0,0,0,0
1983-11-27,193,1983,0.9034907598,1983.9034907598,1,1,0,0,0,0,0,0,0,0,0
1983-11-28,212,1983,0.9062286105,1983.9062286105,2,0,0,0,0,0,0,0,0,0,0
1983-11-29,259,1983,0.9089664613,1983.9089664613,3,0,0,0,0,0,0,0,0,0,0
1983-11-30,278,1983,0.9117043121,1983.9117043121,4,0,0,0,0,0,0,0,0,0,0
1983-12-01,251,1983,0.9144421629,1983.9144421629,5,0,0,0,0,0,0,0,0,0,0
1983-12-02,234,1983,0.9171800137,1983.9171800137,6,0,0,0,0,0,0,0,0,0,0
1983-12-03,171,1983,0.9199178645,1983.9199178645,7,1,0,0,0,0,0,0,0,0,0
1983-12-04,168,1983,0.9226557153,1983.9226557153,1,1,0,0,0,0,0,0,0,0,0
1983-12-05,223,1983,0.9253935661,1983.9253935661,2,0,0,0,0,0,0,0,0,0,0
1983-12-06,252,1983,0.9281314168,1983.9281314168,3,0,0,0,0,0,0,0,0,0,0
1983-12-07,274,1983,0.9308692676,1983.9308692676,4,0,0,0,0,0,0,0,0,0,0
1983-12-08,285,1983,0.9336071184,1983.9336071184,5,0,0,0,0,0,0,0,0,0,0
1983-12-09,244,1983,0.9363449692,1983.9363449692,6,0,0,0,0,0,0,0,0,0,0
1983-12-10,199,1983,0.93908282,1983.93908282,7,1,0,0,0,0,0,0,0,0,0
1983-12-11,159,1983,0.9418206708,1983.9418206708,1,1,0,0,0,0,0,0,0,0,0
1983-12-12,261,1983,0.9445585216,1983.9445585216,2,0,0,0,0,0,0,0,0,0,0
1983-12-13,222,1983,0.9472963723,1983.9472963724,3,0,0,0,0,0,0,0,0,0,0
1983-12-14,242,1983,0.9500342231,1983.9500342231,4,0,0,0,0,0,0,0,0,0,0
1983-12-15,276,1983,0.9527720739,1983.9527720739,5,0,0,0,0,0,0,0,0,0,0
1983-12-16,270,1983,0.9555099247,1983.9555099247,6,0,0,0,0,0,0,0,0,0,0
1983-12-17,177,1983,0.9582477755,1983.9582477755,7,1,0,0,0,0,0,0,0,0,0
1983-12-18,157,1983,0.9609856263,1983.9609856263,1,1,0,0,0,0,0,0,0,0,0
1983-12-19,263,1983,0.9637234771,1983.9637234771,2,0,0,0,0,0,0,0,0,0,0
1983-12-20,297,1983,0.9664613279,1983.9664613279,3,0,0,0,0,0,0,0,0,0,0
1983-12-21,255,1983,0.9691991786,1983.9691991787,4,0,0,0,0,0,0,0,0,0,0
1983-12-22,242,1983,0.9719370294,1983.9719370294,5,0,0,0,0,0,0,0,0,0,0
1983-12-23,194,1983,0.9746748802,1983.9746748802,6,0,0,0,0,0,0,0,0,0,0
1983-12-24,187,1983,0.977412731,1983.977412731,7,1,0,0,0,0,0,0,0,0,0
1983-12-25,160,1983,0.9801505818,1983.9801505818,1,1,0,0,0,0,0,0,0,0,0
1983-12-26,188,1983,0.9828884326,1983.9828884326,2,0,0,0,0,0,0,0,0,0,0
1983-12-27,247,1983,0.9856262834,1983.9856262834,3,0,0,0,0,0,0,0,0,0,0
1983-12-28,283,1983,0.9883641342,1983.9883641342,4,0,0,0,0,0,0,0,0,0,0
1983-12-29,248,1983,0.9911019849,1983.991101985,5,0,0,0,0,0,0,0,0,0,0
1983-12-30,205,1983,0.9938398357,1983.9938398357,6,0,0,0,0,0,0,0,0,0,0
1983-12-31,182,1983,0.9965776865,1983.9965776865,7,1,0,0,0,0,0,0,0,0,0
1984-01-01,169,1984,0,1984,1,1,0,0,0,0,0,0,0,0,0
1984-01-02,196,1984,0.0027378508,1984.0027378508,2,0,0,0,0,0,0,0,0,0,0
1984-01-03,245,1984,0.0054757016,1984.0054757016,3,0,0,0,0,0,0,0,0,0,0
1984-01-04,257,1984,0.0082135524,1984.0082135524,4,0,0,0,0,0,0,0,0,0,0
1984-01-05,235,1984,0.0109514031,1984.0109514032,5,0,0,0,0,0,0,0,0,0,0
1984-01-06,253,1984,0.0136892539,1984.0136892539,6,0,0,0,0,0,0,0,0,0,0
1984-01-07,188,1984,0.0164271047,1984.0164271047,7,1,0,0,0,0,0,0,0,0,0
1984-01-08,194,1984,0.0191649555,1984.0191649555,1,1,0,0,0,0,0,0,0,0,0
1984-01-09,234,1984,0.0219028063,1984.0219028063,2,0,0,0,0,0,0,0,0,0,0
1984-01-10,256,1984,0.0246406571,1984.0246406571,3,0,0,0,0,0,0,0,0,0,0
1984-01-11,242,1984,0.0273785079,1984.0273785079,4,0,0,0,0,0,0,0,0,0,0
1984-01-12,252,1984,0.0301163587,1984.0301163587,5,0,0,0,0,0,0,0,0,0,0
1984-01-13,258,1984,0.0328542094,1984.0328542095,6,0,0,0,0,0,0,0,0,0,0
1984-01-14,185,1984,0.0355920602,1984.0355920602,7,1,0,0,0,0,0,0,0,0,0
1984-01-15,180,1984,0.038329911,1984.038329911,1,1,0,0,0,0,0,0,0,0,0
1984-01-16,231,1984,0.0410677618,1984.0410677618,2,0,0,0,0,0,0,0,0,0,0
1984-01-17,249,1984,0.0438056126,1984.0438056126,3,0,0,0,0,0,0,0,0,0,0
1984-01-18,204,1984,0.0465434634,1984.0465434634,4,0,0,0,0,0,0,0,0,0,0
1984-01-19,234,1984,0.0492813142,1984.0492813142,5,0,0,0,0,0,0,0,0,0,0
1984-01-20,248,1984,0.052019165,1984.052019165,6,0,0,0,0,0,0,0,0,0,0
1984-01-21,185,1984,0.0547570157,1984.0547570158,7,1,0,0,0,0,0,0,0,0,0
1984-01-22,184,1984,0.0574948665,1984.0574948665,1,1,0,0,0,0,0,0,0,0,0
1984-01-23,248,1984,0.0602327173,1984.0602327173,2,0,0,0,0,0,0,0,0,0,0
1984-01-24,253,1984,0.0629705681,1984.0629705681,3,0,0,0,0,0,0,0,0,0,0
1984-01-25,243,1984,0.0657084189,1984.0657084189,4,0,0,0,0,0,0,0,0,0,0
1984-01-26,243,1984,0.0684462697,1984.0684462697,5,0,0,0,0,0,0,0,0,0,0
1984-01-27,243,1984,0.0711841205,1984.0711841205,6,0,0,0,0,0,0,0,0,0,0
1984-01-28,181,1984,0.0739219713,1984.0739219713,7,1,0,0,0,0,0,0,0,0,0
1984-01-29,186,1984,0.076659822,1984.076659822,1,1,0,0,0,0,0,0,0,0,0
1984-01-30,230,1984,0.0793976728,1984.0793976728,2,0,0,0,0,0,0,0,0,0,0
1984-01-31,250,1984,0.0821355236,1984.0821355236,3,0,0,0,0,0,0,0,0,0,0
1984-02-01,216,1984,0.0848733744,1984.0848733744,4,0,0,0,0,0,0,0,0,0,0
1984-02-02,252,1984,0.0876112252,1984.0876112252,5,0,0,0,0,0,0,0,0,0,0
1984-02-03,240,1984,0.090349076,1984.090349076,6,0,0,0,0,0,0,0,0,0,0
1984-02-04,160,1984,0.0930869268,1984.0930869268,7,1,0,0,0,0,0,0,0,0,0
1984-02-05,187,1984,0.0958247775,1984.0958247776,1,1,0,0,0,0,0,0,0,0,0
1984-02-06,247,1984,0.0985626283,1984.0985626283,2,0,0,0,0,0,0,0,0,0,0
1984-02-07,275,1984,0.1013004791,1984.1013004791,3,0,0,0,0,0,0,0,0,0,0
1984-02-08,265,1984,0.1040383299,1984.1040383299,4,0,0,0,0,0,0,0,0,0,0
1984-02-09,254,1984,0.1067761807,1984.1067761807,5,0,0,0,0,0,0,0,0,0,0
1984-02-10,267,1984,0.1095140315,1984.1095140315,6,0,0,0,0,0,0,0,0,0,0
1984-02-11,186,1984,0.1122518823,1984.1122518823,7,1,0,0,0,0,0,0,0,0,0
1984-02-12,174,1984,0.1149897331,1984.1149897331,1,1,0,0,0,0,0,0,0,0,0
1984-02-13,247,1984,0.1177275838,1984.1177275839,2,0,0,0,0,0,0,0,0,0,0
1984-02-14,283,1984,0.1204654346,1984.1204654346,3,0,0,0,0,0,0,0,0,0,0
1984-02-15,272,1984,0.1232032854,1984.1232032854,4,0,0,0,0,0,0,0,0,0,0
1984-02-16,297,1984,0.1259411362,1984.1259411362,5,0,0,0,0,0,0,0,0,0,0
1984-02-17,255,1984,0.128678987,1984.128678987,6,0,0,0,0,0,0,0,0,0,0
1984-02-18,188,1984,0.1314168378,1984.1314168378,7,1,0,0,0,0,0,0,0,0,0
1984-02-19,178,1984,0.1341546886,1984.1341546886,1,1,0,0,0,0,0,0,0,0,0
1984-02-20,239,1984,0.1368925394,1984.1368925394,2,0,0,0,0,0,0,0,0,0,0
1984-02-21,230,1984,0.1396303901,1984.1396303902,3,0,0,0,0,0,0,0,0,0,0
1984-02-22,276,1984,0.1423682409,1984.1423682409,4,0,0,0,0,0,0,0,0,0,0
1984-02-23,249,1984,0.1451060917,1984.1451060917,5,0,0,0,0,0,0,0,0,0,0
1984-02-24,256,1984,0.1478439425,1984.1478439425,6,0,0,0,0,0,0,0,0,0,0
1984-02-25,193,1984,0.1505817933,1984.1505817933,7,1,0,0,0,0,0,0,0,0,0
1984-02-26,199,1984,0.1533196441,1984.1533196441,1,1,0,0,0,0,0,0,0,0,0
1984-02-27,233,1984,0.1560574949,1984.1560574949,2,0,0,0,0,0,0,0,0,0,0
1984-02-28,255,1984,0.1587953457,1984.1587953457,3,0,0,0,0,0,0,0,0,0,0
1984-02-29,253,1984,0.1615331964,1984.1615331964,4,0,0,0,0,0,0,0,0,0,0
1984-03-01,255,1984,0.1642710472,1984.1642710472,5,0,0,0,0,0,0,0,0,0,0
1984-03-02,252,1984,0.167008898,1984.167008898,6,0,0,0,0,0,0,0,0,0,0
1984-03-03,221,1984,0.1697467488,1984.1697467488,7,1,0,0,0,0,0,0,0,0,0
1984-03-04,195,1984,0.1724845996,1984.1724845996,1,1,0,0,0,0,0,0,0,0,0
1984-03-05,264,1984,0.1752224504,1984.1752224504,2,0,0,0,0,0,0,0,0,0,0
1984-03-06,278,1984,0.1779603012,1984.1779603012,3,0,0,0,0,0,0,0,0,0,0
1984-03-07,233,1984,0.180698152,1984.180698152,4,0,0,0,0,0,0,0,0,0,0
1984-03-08,251,1984,0.1834360027,1984.1834360027,5,0,0,0,0,0,0,0,0,0,0
1984-03-09,264,1984,0.1861738535,1984.1861738535,6,0,0,0,0,0,0,0,0,0,0
1984-03-10,207,1984,0.1889117043,1984.1889117043,7,1,0,0,0,0,0,0,0,0,0
1984-03-11,193,1984,0.1916495551,1984.1916495551,1,1,0,0,0,0,0,0,0,0,0
1984-03-12,240,1984,0.1943874059,1984.1943874059,2,0,0,0,0,0,0,0,0,0,0
1984-03-13,265,1984,0.1971252567,1984.1971252567,3,0,0,0,0,0,0,0,0,0,0
1984-03-14,248,1984,0.1998631075,1984.1998631075,4,0,0,0,0,0,0,0,0,0,0
1984-03-15,266,1984,0.2026009582,1984.2026009583,5,0,0,0,0,0,0,0,0,0,0
1984-03-16,295,1984,0.205338809,1984.205338809,6,0,0,0,0,0,0,0,0,0,0
1984-03-17,204,1984,0.2080766598,1984.2080766598,7,1,0,0,0,0,0,0,0,0,0
1984-03-18,207,1984,0.2108145106,1984.2108145106,1,1,0,0,0,0,0,0,0,0,0
1984-03-19,262,1984,0.2135523614,1984.2135523614,2,0,0,0,0,0,0,0,0,0,0
1984-03-20,252,1984,0.2162902122,1984.2162902122,3,0,0,0,0,0,0,0,0,0,0
1984-03-21,263,1984,0.219028063,1984.219028063,4,0,0,0,0,0,0,0,0,0,0
1984-03-22,281,1984,0.2217659138,1984.2217659138,5,0,0,0,0,0,0,0,0,0,0
1984-03-23,266,1984,0.2245037645,1984.2245037646,6,0,0,0,0,0,0,0,0,0,0
1984-03-24,202,1984,0.2272416153,1984.2272416153,7,1,0,0,0,0,0,0,0,0,0
1984-03-25,195,1984,0.2299794661,1984.2299794661,1,1,0,0,0,0,0,0,0,0,0
1984-03-26,262,1984,0.2327173169,1984.2327173169,2,0,0,0,0,0,0,0,0,0,0
1984-03-27,278,1984,0.2354551677,1984.2354551677,3,0,0,0,0,0,0,0,0,0,0
1984-03-28,247,1984,0.2381930185,1984.2381930185,4,0,0,0,0,0,0,0,0,0,0
1984-03-29,283,1984,0.2409308693,1984.2409308693,5,0,0,0,0,0,0,0,0,0,0
1984-03-30,297,1984,0.2436687201,1984.2436687201,6,0,0,0,0,0,0,0,0,0,0
1984-03-31,215,1984,0.2464065708,1984.2464065709,7,1,0,0,0,0,0,0,0,0,0
1984-04-01,187,1984,0.2491444216,1984.2491444216,1,1,0,0,0,0,0,0,0,0,0
1984-04-02,277,1984,0.2518822724,1984.2518822724,2,0,0,0,0,0,0,0,0,0,0
1984-04-03,289,1984,0.2546201232,1984.2546201232,3,0,0,0,0,0,0,0,0,0,0
1984-04-04,261,1984,0.257357974,1984.257357974,4,0,0,0,0,0,0,0,0,0,0
1984-04-05,275,1984,0.2600958248,1984.2600958248,5,0,0,0,0,0,0,0,0,0,0
1984-04-06,284,1984,0.2628336756,1984.2628336756,6,0,0,0,0,0,0,0,0,0,0
1984-04-07,201,1984,0.2655715264,1984.2655715264,7,1,0,0,0,0,0,0,0,0,0
1984-04-08,194,1984,0.2683093771,1984.2683093771,1,1,0,0,0,0,0,0,0,0,0
1984-04-09,289,1984,0.2710472279,1984.2710472279,2,0,0,0,0,0,0,0,0,0,0
1984-04-10,272,1984,0.2737850787,1984.2737850787,3,0,0,0,0,0,0,0,0,0,0
1984-04-11,270,1984,0.2765229295,1984.2765229295,4,0,0,0,0,0,0,0,0,0,0
1984-04-12,278,1984,0.2792607803,1984.2792607803,5,0,0,0,0,0,0,0,0,0,0
1984-04-13,256,1984,0.2819986311,1984.2819986311,6,0,0,0,0,0,0,0,0,0,0
1984-04-14,232,1984,0.2847364819,1984.2847364819,7,1,0,0,0,0,0,0,0,0,0
1984-04-15,198,1984,0.2874743326,1984.2874743327,1,1,0,0,0,0,0,0,0,0,0
1984-04-16,284,1984,0.2902121834,1984.2902121834,2,0,0,0,0,0,0,0,0,0,0
1984-04-17,286,1984,0.2929500342,1984.2929500342,3,0,0,0,0,0,0,0,0,0,0
1984-04-18,285,1984,0.295687885,1984.295687885,4,0,0,0,0,0,0,0,0,0,0
1984-04-19,316,1984,0.2984257358,1984.2984257358,5,0,0,0,0,0,0,0,0,0,0
1984-04-20,257,1984,0.3011635866,1984.3011635866,6,0,0,1,0,0,1,0,0,0,0
1984-04-21,215,1984,0.3039014374,1984.3039014374,7,1,0,0,1,0,1,0,0,0,0
1984-04-22,187,1984,0.3066392882,1984.3066392882,1,1,1,0,0,0,1,0,0,0,0
1984-04-23,241,1984,0.3093771389,1984.309377139,2,0,0,0,0,1,1,0,0,0,0
1984-04-24,313,1984,0.3121149897,1984.3121149897,3,0,0,0,0,0,0,0,0,0,0
1984-04-25,293,1984,0.3148528405,1984.3148528405,4,0,0,0,0,0,0,0,0,0,0
1984-04-26,313,1984,0.3175906913,1984.3175906913,5,0,0,0,0,0,0,0,0,0,0
1984-04-27,274,1984,0.3203285421,1984.3203285421,6,0,0,0,0,0,0,0,0,0,0
1984-04-28,222,1984,0.3230663929,1984.3230663929,7,1,0,0,0,0,0,0,0,0,0
1984-04-29,199,1984,0.3258042437,1984.3258042437,1,1,0,0,0,0,0,0,0,0,0
1984-04-30,268,1984,0.3285420945,1984.3285420945,2,0,0,0,0,0,0,0,0,0,0
1984-05-01,303,1984,0.3312799452,1984.3312799453,3,0,0,0,0,0,0,0,0,0,0
1984-05-02,280,1984,0.334017796,1984.334017796,4,0,0,0,0,0,0,0,0,0,0
1984-05-03,269,1984,0.3367556468,1984.3367556468,5,0,0,0,0,0,0,0,0,0,0
1984-05-04,290,1984,0.3394934976,1984.3394934976,6,0,0,0,0,0,0,0,0,0,0
1984-05-05,213,1984,0.3422313484,1984.3422313484,7,1,0,0,0,0,0,0,0,0,0
1984-05-06,205,1984,0.3449691992,1984.3449691992,1,1,0,0,0,0,0,0,0,0,0
1984-05-07,270,1984,0.34770705,1984.34770705,2,0,0,0,0,0,0,0,0,0,0
1984-05-08,264,1984,0.3504449008,1984.3504449008,3,0,0,0,0,0,0,0,0,0,0
1984-05-09,269,1984,0.3531827515,1984.3531827515,4,0,0,0,0,0,0,0,0,0,0
1984-05-10,307,1984,0.3559206023,1984.3559206023,5,0,0,0,0,0,0,0,0,0,0
1984-05-11,243,1984,0.3586584531,1984.3586584531,6,0,0,0,0,0,0,0,0,0,0
1984-05-12,217,1984,0.3613963039,1984.3613963039,7,1,0,0,0,0,0,0,0,0,0
1984-05-13,191,1984,0.3641341547,1984.3641341547,1,1,0,0,0,0,0,0,0,0,0
1984-05-14,241,1984,0.3668720055,1984.3668720055,2,0,0,0,0,0,0,0,0,0,0
1984-05-15,296,1984,0.3696098563,1984.3696098563,3,0,0,0,0,0,0,0,0,0,0
1984-05-16,259,1984,0.372347707,1984.3723477071,4,0,0,0,0,0,0,0,0,0,0
1984-05-17,288,1984,0.3750855578,1984.3750855578,5,0,0,0,0,0,0,0,0,0,0
1984-05-18,295,1984,0.3778234086,1984.3778234086,6,0,0,0,0,0,0,0,0,0,0
1984-05-19,189,1984,0.3805612594,1984.3805612594,7,1,0,0,0,0,0,0,0,0,0
1984-05-20,188,1984,0.3832991102,1984.3832991102,1,1,0,0,0,0,0,0,0,0,0
1984-05-21,226,1984,0.386036961,1984.386036961,2,0,0,0,0,0,0,1,0,0,1
1984-05-22,283,1984,0.3887748118,1984.3887748118,3,0,0,0,0,0,0,0,0,0,0
1984-05-23,307,1984,0.3915126626,1984.3915126626,4,0,0,0,0,0,0,0,0,0,0
1984-05-24,298,1984,0.3942505133,1984.3942505134,5,0,0,0,0,0,0,0,0,0,0
1984-05-25,278,1984,0.3969883641,1984.3969883641,6,0,0,0,0,0,0,0,0,0,0
1984-05-26,185,1984,0.3997262149,1984.3997262149,7,1,0,0,0,0,0,0,0,0,0
1984-05-27,197,1984,0.4024640657,1984.4024640657,1,1,0,0,0,0,0,0,0,0,0
1984-05-28,250,1984,0.4052019165,1984.4052019165,2,0,0,0,0,0,0,0,0,0,0
1984-05-29,256,1984,0.4079397673,1984.4079397673,3,0,0,0,0,0,0,0,0,0,0
1984-05-30,255,1984,0.4106776181,1984.4106776181,4,0,0,0,0,0,0,0,0,0,0
1984-05-31,284,1984,0.4134154689,1984.4134154689,5,0,0,0,0,0,0,0,0,0,0
1984-06-01,269,1984,0.4161533196,1984.4161533197,6,0,0,0,0,0,0,0,0,0,0
1984-06-02,207,1984,0.4188911704,1984.4188911704,7,1,0,0,0,0,0,0,0,0,0
1984-06-03,191,1984,0.4216290212,1984.4216290212,1,1,0,0,0,0,0,0,0,0,0
1984-06-04,254,1984,0.424366872,1984.424366872,2,0,0,0,0,0,0,0,0,0,0
1984-06-05,260,1984,0.4271047228,1984.4271047228,3,0,0,0,0,0,0,0,0,0,0
1984-06-06,263,1984,0.4298425736,1984.4298425736,4,0,0,0,0,0,0,0,0,0,0
1984-06-07,270,1984,0.4325804244,1984.4325804244,5,0,0,0,0,0,0,0,0,0,0
1984-06-08,246,1984,0.4353182752,1984.4353182752,6,0,0,0,0,0,0,0,0,0,0
1984-06-09,210,1984,0.4380561259,1984.438056126,7,1,0,0,0,0,0,0,0,0,0
1984-06-10,203,1984,0.4407939767,1984.4407939767,1,1,0,0,0,0,0,0,0,0,0
1984-06-11,257,1984,0.4435318275,1984.4435318275,2,0,0,0,0,0,0,0,0,0,0
1984-06-12,253,1984,0.4462696783,1984.4462696783,3,0,0,0,0,0,0,0,0,0,0
1984-06-13,266,1984,0.4490075291,1984.4490075291,4,0,0,0,0,0,0,0,0,0,0
1984-06-14,281,1984,0.4517453799,1984.4517453799,5,0,0,0,0,0,0,0,0,0,0
1984-06-15,242,1984,0.4544832307,1984.4544832307,6,0,0,0,0,0,0,0,0,0,0
1984-06-16,181,1984,0.4572210815,1984.4572210815,7,1,0,0,0,0,0,0,0,0,0
1984-06-17,209,1984,0.4599589322,1984.4599589322,1,1,0,0,0,0,0,0,0,0,0
1984-06-18,264,1984,0.462696783,1984.462696783,2,0,0,0,0,0,0,0,0,0,0
1984-06-19,263,1984,0.4654346338,1984.4654346338,3,0,0,0,0,0,0,0,0,0,0
1984-06-20,273,1984,0.4681724846,1984.4681724846,4,0,0,0,0,0,0,0,0,0,0
1984-06-21,280,1984,0.4709103354,1984.4709103354,5,0,0,0,0,0,0,0,0,0,0
1984-06-22,263,1984,0.4736481862,1984.4736481862,6,0,0,0,0,0,0,0,0,0,0
1984-06-23,179,1984,0.476386037,1984.476386037,7,1,0,0,0,0,0,0,0,0,0
1984-06-24,182,1984,0.4791238877,1984.4791238878,1,1,0,0,0,0,0,0,0,0,0
1984-06-25,191,1984,0.4818617385,1984.4818617385,2,0,0,0,0,0,0,0,0,0,0
1984-06-26,257,1984,0.4845995893,1984.4845995893,3,0,0,0,0,0,0,0,0,0,0
1984-06-27,280,1984,0.4873374401,1984.4873374401,4,0,0,0,0,0,0,0,0,0,0
1984-06-28,294,1984,0.4900752909,1984.4900752909,5,0,0,0,0,0,0,0,0,0,0
1984-06-29,294,1984,0.4928131417,1984.4928131417,6,0,0,0,0,0,0,0,0,0,0
1984-06-30,193,1984,0.4955509925,1984.4955509925,7,1,0,0,0,0,0,0,0,0,0
1984-07-01,209,1984,0.4982888433,1984.4982888433,1,1,0,0,0,0,0,0,0,0,0
1984-07-02,173,1984,0.501026694,1984.5010266941,2,0,0,0,0,0,0,0,0,0,0
1984-07-03,281,1984,0.5037645448,1984.5037645448,3,0,0,0,0,0,0,0,0,0,0
1984-07-04,254,1984,0.5065023956,1984.5065023956,4,0,0,0,0,0,0,0,0,0,0
1984-07-05,269,1984,0.5092402464,1984.5092402464,5,0,0,0,0,0,0,0,0,0,0
1984-07-06,298,1984,0.5119780972,1984.5119780972,6,0,0,0,0,0,0,0,0,0,0
1984-07-07,190,1984,0.514715948,1984.514715948,7,1,0,0,0,0,0,0,0,0,0
1984-07-08,198,1984,0.5174537988,1984.5174537988,1,1,0,0,0,0,0,0,0,0,0
1984-07-09,241,1984,0.5201916496,1984.5201916496,2,0,0,0,0,0,0,0,0,0,0
1984-07-10,289,1984,0.5229295003,1984.5229295004,3,0,0,0,0,0,0,0,0,0,0
1984-07-11,238,1984,0.5256673511,1984.5256673511,4,0,0,0,0,0,0,0,0,0,0
1984-07-12,290,1984,0.5284052019,1984.5284052019,5,0,0,0,0,0,0,0,0,0,0
1984-07-13,289,1984,0.5311430527,1984.5311430527,6,0,0,0,0,0,0,0,0,0,0
1984-07-14,207,1984,0.5338809035,1984.5338809035,7,1,0,0,0,0,0,0,0,0,0
1984-07-15,172,1984,0.5366187543,1984.5366187543,1,1,0,0,0,0,0,0,0,0,0
1984-07-16,261,1984,0.5393566051,1984.5393566051,2,0,0,0,0,0,0,0,0,0,0
1984-07-17,266,1984,0.5420944559,1984.5420944559,3,0,0,0,0,0,0,0,0,0,0
1984-07-18,282,1984,0.5448323066,1984.5448323066,4,0,0,0,0,0,0,0,0,0,0
1984-07-19,289,1984,0.5475701574,1984.5475701574,5,0,0,0,0,0,0,0,0,0,0
1984-07-20,270,1984,0.5503080082,1984.5503080082,6,0,0,0,0,0,0,0,0,0,0
1984-07-21,197,1984,0.553045859,1984.553045859,7,1,0,0,0,0,0,0,0,0,0
1984-07-22,194,1984,0.5557837098,1984.5557837098,1,1,0,0,0,0,0,0,0,0,0
1984-07-23,244,1984,0.5585215606,1984.5585215606,2,0,0,0,0,0,0,0,0,0,0
1984-07-24,264,1984,0.5612594114,1984.5612594114,3,0,0,0,0,0,0,0,0,0,0
1984-07-25,241,1984,0.5639972621,1984.5639972622,4,0,0,0,0,0,0,0,0,0,0
1984-07-26,257,1984,0.5667351129,1984.5667351129,5,0,0,0,0,0,0,0,0,0,0
1984-07-27,281,1984,0.5694729637,1984.5694729637,6,0,0,0,0,0,0,0,0,0,0
1984-07-28,174,1984,0.5722108145,1984.5722108145,7,1,0,0,0,0,0,0,0,0,0
1984-07-29,189,1984,0.5749486653,1984.5749486653,1,1,0,0,0,0,0,0,0,0,0
1984-07-30,235,1984,0.5776865161,1984.5776865161,2,0,0,0,0,0,0,0,0,0,0
1984-07-31,275,1984,0.5804243669,1984.5804243669,3,0,0,0,0,0,0,0,0,0,0
1984-08-01,266,1984,0.5831622177,1984.5831622177,4,0,0,0,0,0,0,0,0,0,0
1984-08-02,276,1984,0.5859000684,1984.5859000685,5,0,0,0,0,0,0,0,0,0,0
1984-08-03,240,1984,0.5886379192,1984.5886379192,6,0,0,0,0,0,0,0,0,0,0
1984-08-04,195,1984,0.59137577,1984.59137577,7,1,0,0,0,0,0,0,0,0,0
1984-08-05,187,1984,0.5941136208,1984.5941136208,1,1,0,0,0,0,0,0,0,0,0
1984-08-06,260,1984,0.5968514716,1984.5968514716,2,0,0,0,0,0,0,0,0,0,0
1984-08-07,280,1984,0.5995893224,1984.5995893224,3,0,0,0,0,0,0,0,0,0,0
1984-08-08,266,1984,0.6023271732,1984.6023271732,4,0,0,0,0,0,0,0,0,0,0
1984-08-09,278,1984,0.605065024,1984.605065024,5,0,0,0,0,0,0,0,0,0,0
1984-08-10,266,1984,0.6078028747,1984.6078028748,6,0,0,0,0,0,0,0,0,0,0
